"<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>"
"2025.09.22	21:00:00	102743.05	102743.05	102581.91	102581.91	3600	0	78"
"2025.09.22	22:00:00	102581.85	102611.04	102525.42	102593.04	3600	0	78"
"2025.09.22	23:00:00	102592.98	102722.84	102584.46	102685.68	3600	0	78"
"2025.09.23	00:00:00	102685.62	102697.93	102620.98	102647.52	3600	0	78"
"2025.09.23	01:00:00	102647.46	102776.18	102595.08	102757.52	3600	0	78"
"2025.09.23	02:00:00	102757.46	102783.54	102699.07	102707.16	3600	0	78"
"2025.09.23	03:00:00	102707.10	102764.19	102627.50	102725.72	3600	0	78"
"2025.09.23	04:00:00	102725.66	102827.21	102685.74	102811.91	3600	0	78"
"2025.09.23	05:00:00	102811.85	102872.31	102762.89	102762.89	3600	0	78"
"2025.09.23	06:00:00	102762.83	102799.15	102723.36	102728.24	3600	0	78"
"2025.09.23	07:00:00	102728.18	102747.99	102642.87	102732.84	3600	0	78"
"2025.09.23	08:00:00	102732.78	102732.78	102586.91	102586.91	3600	0	78"
"2025.09.23	09:00:00	102586.85	102594.46	102516.24	102536.97	3600	0	78"
"2025.09.23	10:00:00	102536.91	102540.82	102425.09	102425.09	3600	0	78"
"2025.09.23	11:00:00	102425.03	102580.60	102412.49	102578.32	3600	0	78"
"2025.09.23	12:00:00	102578.26	102609.62	102509.68	102516.51	3600	0	78"
"2025.09.23	13:00:00	102516.45	102526.55	102418.43	102447.36	3600	0	78"
"2025.09.23	14:00:00	102447.30	102555.28	102442.94	102489.86	3600	0	78"
"2025.09.23	15:00:00	102489.80	102660.57	102478.94	102567.84	3600	0	78"
"2025.09.23	16:00:00	102567.78	102567.78	102463.10	102481.79	3600	0	78"
"2025.09.23	17:00:00	102481.73	102504.59	102365.67	102374.66	3600	0	78"
"2025.09.23	18:00:00	102374.60	102460.77	102348.08	102419.16	3600	0	78"
"2025.09.23	19:00:00	102419.10	102461.70	102340.66	102385.09	3600	0	78"
"2025.09.23	20:00:00	102385.03	102446.24	102353.04	102438.44	3600	0	78"
"2025.09.23	21:00:00	102438.38	102440.08	102303.83	102357.94	3600	0	78"
"2025.09.23	22:00:00	102357.88	102430.97	102323.08	102325.65	3600	0	78"
"2025.09.23	23:00:00	102325.59	102426.46	102308.55	102383.00	3600	0	78"
"2025.09.24	00:00:00	102382.94	102422.12	102308.37	102328.98	3600	0	78"
"2025.09.24	01:00:00	102328.92	102382.08	102282.53	102322.46	3600	0	78"
"2025.09.24	02:00:00	102322.40	102335.54	102239.51	102305.66	3600	0	78"
"2025.09.24	03:00:00	102305.60	102319.24	102180.13	102180.13	3600	0	78"
"2025.09.24	04:00:00	102180.07	102300.92	102167.71	102291.68	3600	0	78"
"2025.09.24	05:00:00	102291.62	102314.94	102248.54	102274.28	3600	0	78"
"2025.09.24	06:00:00	102274.22	102384.13	102265.22	102321.72	3600	0	78"
"2025.09.24	07:00:00	102321.66	102389.43	102308.73	102309.83	3600	0	78"
"2025.09.24	08:00:00	102309.77	102309.77	102195.87	102244.89	3600	0	78"
"2025.09.24	09:00:00	102244.83	102303.34	102227.19	102300.54	3600	0	78"
"2025.09.24	10:00:00	102300.48	102300.48	102204.79	102258.29	3600	0	78"
"2025.09.24	11:00:00	102258.23	102259.70	102159.18	102159.18	3600	0	78"
"2025.09.24	12:00:00	102159.12	102259.62	102109.09	102240.54	3600	0	78"
"2025.09.24	13:00:00	102240.48	102376.94	102231.72	102339.84	3600	0	78"
"2025.09.24	14:00:00	102339.78	102347.78	102240.46	102255.61	3600	0	78"
"2025.09.24	15:00:00	102255.55	102302.72	102233.22	102274.02	3600	0	78"
"2025.09.24	16:00:00	102273.96	102291.79	102225.68	102229.62	3600	0	78"
"2025.09.24	17:00:00	102229.56	102246.54	102131.70	102153.66	3600	0	78"
"2025.09.24	18:00:00	102153.60	102153.60	102070.15	102070.15	3600	0	78"
"2025.09.24	19:00:00	102070.09	102103.51	102012.29	102047.77	3600	0	78"
"2025.09.24	20:00:00	102047.71	102105.83	102025.82	102084.96	3600	0	78"
"2025.09.24	21:00:00	102084.90	102243.32	102072.30	102211.16	3600	0	78"
"2025.09.24	22:00:00	102211.10	102301.01	102198.38	102249.62	3600	0	78"
"2025.09.24	23:00:00	102249.56	102441.94	102245.54	102422.26	3600	0	78"
"2025.09.25	00:00:00	102422.20	102434.60	102336.86	102336.86	3600	0	78"
"2025.09.25	01:00:00	102336.80	102439.21	102314.66	102400.93	3600	0	78"
"2025.09.25	02:00:00	102400.87	102432.18	102362.09	102397.01	3600	0	78"
"2025.09.25	03:00:00	102396.95	102471.74	102380.65	102427.12	3600	0	78"
"2025.09.25	04:00:00	102427.06	102509.41	102411.16	102427.47	3600	0	78"
"2025.09.25	05:00:00	102427.41	102484.72	102364.97	102483.22	3600	0	78"
"2025.09.25	06:00:00	102483.16	102648.82	102470.20	102639.88	3600	0	78"
"2025.09.25	07:00:00	102639.82	102693.82	102580.84	102624.91	3600	0	78"
"2025.09.25	08:00:00	102624.85	102638.81	102584.44	102622.57	3600	0	78"
"2025.09.25	09:00:00	102622.51	102633.37	102507.21	102532.34	3600	0	78"
"2025.09.25	10:00:00	102532.28	102532.28	102446.17	102446.17	3600	0	78"
"2025.09.25	11:00:00	102446.11	102468.48	102361.00	102366.23	3600	0	78"
"2025.09.25	12:00:00	102366.17	102554.29	102323.39	102542.65	3600	0	78"
"2025.09.25	13:00:00	102542.59	102569.89	102444.71	102447.03	3600	0	78"
"2025.09.25	14:00:00	102446.97	102465.55	102352.95	102431.59	3600	0	78"
"2025.09.25	15:00:00	102431.53	102431.53	102299.27	102344.04	3600	0	78"
"2025.09.25	16:00:00	102343.98	102515.36	102329.16	102498.20	3600	0	78"
"2025.09.25	17:00:00	102498.14	102551.33	102461.36	102468.14	3600	0	78"
"2025.09.25	18:00:00	102468.08	102538.93	102458.00	102493.33	3600	0	78"
"2025.09.25	19:00:00	102493.27	102493.27	102344.23	102360.69	3600	0	78"
"2025.09.25	20:00:00	102360.63	102366.70	102273.72	102273.72	3600	0	78"
"2025.09.25	21:00:00	102273.66	102337.22	102263.10	102288.00	3600	0	78"
"2025.09.25	22:00:00	102287.94	102300.99	102212.75	102255.50	3600	0	78"
"2025.09.25	23:00:00	102255.44	102357.74	102238.34	102346.22	3600	0	78"
"2025.09.26	00:00:00	102346.16	102396.40	102301.97	102359.44	3600	0	78"
"2025.09.26	01:00:00	102359.38	102395.95	102295.42	102297.37	3600	0	78"
"2025.09.26	02:00:00	102297.31	102434.09	102289.93	102418.55	3600	0	78"
"2025.09.26	03:00:00	102418.49	102426.50	102226.10	102226.10	3600	0	78"
"2025.09.26	04:00:00	102226.04	102274.90	102163.90	102163.90	3600	0	78"
"2025.09.26	05:00:00	102163.84	102189.38	102114.18	102147.74	3600	0	78"
"2025.09.26	06:00:00	102147.68	102236.64	102101.83	102101.83	3600	0	78"
"2025.09.26	07:00:00	102101.77	102147.31	102080.77	102095.05	3600	0	78"
"2025.09.26	08:00:00	102094.99	102094.99	102011.93	102017.83	3600	0	78"
"2025.09.26	09:00:00	102017.77	102054.85	101968.04	102034.29	3600	0	78"
"2025.09.26	10:00:00	102034.23	102056.03	101979.75	101987.18	3600	0	78"
"2025.09.26	11:00:00	101987.12	102055.81	101887.10	102045.07	3600	0	78"
"2025.09.26	12:00:00	102045.01	102124.82	102024.84	102077.18	3600	0	78"
"2025.09.26	13:00:00	102077.12	102148.07	102045.62	102046.19	3600	0	78"
"2025.09.26	14:00:00	102046.13	102160.63	102028.48	102121.58	3600	0	78"
"2025.09.26	15:00:00	102121.52	102178.78	102034.56	102034.56	3600	0	78"
"2025.09.26	16:00:00	102034.50	102049.66	101971.26	102002.56	3600	0	78"
"2025.09.26	17:00:00	102002.50	102002.50	101831.23	101842.89	3600	0	78"
"2025.09.26	18:00:00	101842.83	101842.83	101722.49	101759.83	3600	0	78"
"2025.09.26	19:00:00	101759.77	101759.77	101612.44	101612.44	3600	0	78"
"2025.09.26	20:00:00	101612.38	101679.79	101564.80	101626.15	3600	0	78"
"2025.09.26	21:00:00	101626.09	101694.63	101595.55	101680.29	3600	0	78"
"2025.09.26	22:00:00	101680.23	101796.15	101661.29	101780.43	3600	0	78"
"2025.09.26	23:00:00	101780.37	101949.52	101760.81	101892.80	3600	0	78"
"2025.09.27	00:00:00	101892.74	101899.18	101825.70	101835.11	3600	0	78"
"2025.09.27	01:00:00	101835.05	101835.05	101678.01	101715.88	3600	0	78"
"2025.09.27	02:00:00	101715.82	101722.43	101606.99	101626.72	3600	0	78"
"2025.09.27	03:00:00	101626.66	101778.91	101621.50	101762.23	3600	0	78"
"2025.09.27	04:00:00	101762.17	101939.45	101746.39	101895.51	3600	0	78"
"2025.09.27	05:00:00	101895.45	101944.66	101860.26	101940.28	3600	0	78"
"2025.09.27	06:00:00	101940.22	102057.36	101893.14	102048.66	3601	0	78"
"2025.09.27	07:00:00	102048.60	102110.47	102028.40	102065.47	3600	0	78"
"2025.09.27	08:00:00	102065.41	102111.54	101947.81	102111.54	3600	0	78"
"2025.09.27	09:00:00	102111.48	102187.05	102063.81	102063.81	3600	0	78"
"2025.09.27	10:00:00	102063.75	102102.17	102036.57	102069.83	3600	0	78"
"2025.09.27	11:00:00	102069.77	102275.30	102050.09	102273.32	3600	0	78"
"2025.09.27	12:00:00	102273.26	102408.11	102266.48	102373.38	3600	0	78"
"2025.09.27	13:00:00	102373.32	102515.31	102337.02	102501.75	3600	0	78"
"2025.09.27	14:00:00	102501.69	102507.95	102404.94	102404.94	3600	0	78"
"2025.09.27	15:00:00	102404.88	102404.88	102315.51	102315.51	3600	0	78"
"2025.09.27	16:00:00	102315.45	102517.08	102313.83	102464.97	3600	0	78"
"2025.09.27	17:00:00	102464.91	102464.91	102359.11	102422.62	3600	0	78"
"2025.09.27	18:00:00	102422.56	102422.56	102293.65	102294.03	3600	0	78"
"2025.09.27	19:00:00	102293.97	102312.53	102186.99	102233.27	3600	0	78"
"2025.09.27	20:00:00	102233.21	102359.42	102198.05	102319.28	3586	0	78"
"2025.09.27	21:00:00	102319.22	102319.22	102167.66	102192.79	3600	0	78"
"2025.09.27	22:00:00	102192.73	102192.73	102087.14	102108.94	3600	0	78"
"2025.09.27	23:00:00	102108.88	102156.62	102074.42	102133.58	3600	0	78"
"2025.09.28	00:00:00	102133.52	102133.52	101950.27	101961.09	3600	0	78"
"2025.09.28	01:00:00	101961.03	102054.79	101939.25	102046.49	3600	0	78"
"2025.09.28	02:00:00	102046.43	102249.19	102039.05	102227.41	3600	0	78"
"2025.09.28	03:00:00	102227.35	102342.19	102227.11	102277.87	3600	0	78"
"2025.09.28	04:00:00	102277.81	102459.14	102263.05	102456.38	3600	0	78"
"2025.09.28	05:00:00	102456.32	102518.02	102411.73	102417.89	3600	0	78"
"2025.09.28	06:00:00	102417.83	102460.82	102381.62	102407.50	3600	0	78"
"2025.09.28	07:00:00	102407.44	102495.90	102384.61	102493.14	3600	0	78"
"2025.09.28	08:00:00	102493.08	102540.37	102461.98	102464.72	3600	0	78"
"2025.09.28	09:00:00	102464.66	102471.25	102376.28	102376.28	3599	0	78"
"2025.09.28	10:00:00	102376.22	102472.05	102360.38	102417.49	3600	0	78"
"2025.09.28	11:00:00	102417.43	102465.25	102374.40	102464.29	3600	0	78"
"2025.09.28	12:00:00	102464.23	102477.44	102373.15	102373.15	3600	0	78"
"2025.09.28	13:00:00	102373.09	102398.94	102324.97	102337.38	3600	0	78"
"2025.09.28	14:00:00	102337.32	102346.61	102284.75	102338.87	3600	0	78"
"2025.09.28	15:00:00	102338.81	102419.69	102324.95	102367.19	3600	0	78"
"2025.09.28	16:00:00	102367.13	102446.40	102335.51	102374.05	3600	0	78"
"2025.09.28	17:00:00	102373.99	102518.24	102373.15	102496.52	3600	0	78"
"2025.09.28	18:00:00	102496.46	102536.67	102450.19	102508.11	3600	0	78"
"2025.09.28	19:00:00	102508.05	102520.54	102416.23	102416.23	3600	0	78"
"2025.09.28	20:00:00	102416.17	102537.08	102416.11	102492.04	3600	0	78"
"2025.09.28	21:00:00	102491.98	102529.73	102425.36	102528.11	3600	0	78"
"2025.09.28	22:00:00	102528.05	102602.98	102486.56	102585.76	3600	0	78"
"2025.09.28	23:00:00	102585.70	102601.89	102533.51	102589.03	3600	0	78"
"2025.09.29	00:00:00	102588.97	102742.91	102535.09	102686.67	3600	0	78"
"2025.09.29	01:00:00	102686.61	102749.52	102682.17	102744.54	3600	0	78"
"2025.09.29	02:00:00	102744.48	102744.48	102623.03	102623.03	3600	0	78"
"2025.09.29	03:00:00	102622.97	102708.95	102595.24	102675.59	3600	0	78"
"2025.09.29	04:00:00	102675.53	102725.27	102644.15	102710.92	3600	0	78"
"2025.09.29	05:00:00	102710.86	102822.77	102687.64	102782.33	3600	0	78"
"2025.09.29	06:00:00	102782.27	102867.85	102775.15	102831.67	3600	0	78"
"2025.09.29	07:00:00	102831.61	102967.82	102793.15	102876.99	3600	0	78"
"2025.09.29	08:00:00	102876.93	102876.93	102790.17	102824.98	3600	0	78"
"2025.09.29	09:00:00	102824.92	102853.28	102733.75	102733.75	3600	0	78"
"2025.09.29	10:00:00	102733.69	102793.29	102708.13	102714.58	3600	0	78"
"2025.09.29	11:00:00	102714.52	102771.25	102686.68	102732.47	3600	0	78"
"2025.09.29	12:00:00	102732.41	102732.41	102663.63	102689.93	3600	0	78"
"2025.09.29	13:00:00	102689.87	102695.40	102578.56	102578.56	3600	0	78"
"2025.09.29	14:00:00	102578.50	102686.38	102570.40	102600.57	3600	0	78"
"2025.09.29	15:00:00	102600.51	102733.16	102564.87	102715.40	3600	0	78"
"2025.09.29	16:00:00	102715.34	102817.34	102669.92	102782.36	3600	0	78"
"2025.09.29	17:00:00	102782.30	102802.54	102711.80	102786.43	3600	0	78"
"2025.09.29	18:00:00	102786.37	102903.72	102772.45	102891.24	3600	0	78"
"2025.09.29	19:00:00	102891.18	102945.08	102830.44	102938.82	3600	0	78"
"2025.09.29	20:00:00	102938.76	102938.76	102862.02	102863.45	3600	0	78"
"2025.09.29	21:00:00	102863.39	102930.18	102857.51	102885.29	3600	0	78"
"2025.09.29	22:00:00	102885.23	103006.74	102864.95	103005.06	3600	0	78"
"2025.09.29	23:00:00	103005.00	103073.19	102993.18	103034.78	3600	0	78"
"2025.09.30	00:00:00	103034.72	103040.83	102922.12	102922.12	3600	0	78"
"2025.09.30	01:00:00	102922.06	102977.15	102878.16	102973.43	3600	0	78"
"2025.09.30	02:00:00	102973.37	103046.21	102959.58	102959.58	3600	0	78"
"2025.09.30	03:00:00	102959.52	103051.71	102957.36	102977.81	3600	0	78"
"2025.09.30	04:00:00	102977.75	102989.77	102880.23	102935.57	3600	0	78"
"2025.09.30	05:00:00	102935.51	102991.90	102900.77	102963.15	3600	0	78"
"2025.09.30	06:00:00	102963.09	102983.88	102917.91	102981.06	3600	0	78"
"2025.09.30	07:00:00	102981.00	103003.65	102917.66	102917.66	3600	0	78"
"2025.09.30	08:00:00	102917.60	103032.12	102913.22	102997.86	3600	0	78"
"2025.09.30	09:00:00	102997.80	102997.80	102907.52	102920.26	3600	0	78"
"2025.09.30	10:00:00	102920.20	102920.20	102786.62	102822.93	3600	0	78"
"2025.09.30	11:00:00	102822.87	103014.31	102818.19	102947.24	3600	0	78"
"2025.09.30	12:00:00	102947.18	103006.22	102907.40	102907.40	3600	0	78"
"2025.09.30	13:00:00	102907.34	102992.21	102877.60	102877.60	3600	0	78"
"2025.09.30	14:00:00	102877.54	103025.38	102861.16	102992.26	3600	0	78"
"2025.09.30	15:00:00	102992.20	102992.20	102897.78	102897.78	3600	0	78"
"2025.09.30	16:00:00	102897.72	102941.52	102875.84	102936.46	3600	0	78"
"2025.09.30	17:00:00	102936.40	102957.13	102875.47	102950.83	3600	0	78"
"2025.09.30	18:00:00	102950.77	103007.26	102882.36	102991.52	3600	0	78"
"2025.09.30	19:00:00	102991.46	103075.64	102957.98	103041.53	3600	0	78"
"2025.09.30	20:00:00	103041.47	103144.30	103005.90	103110.34	3600	0	78"
"2025.09.30	21:00:00	103110.28	103166.42	103062.23	103164.74	3600	0	78"
"2025.09.30	22:00:00	103164.68	103228.15	103104.02	103118.80	3600	0	78"
"2025.09.30	23:00:00	103118.74	103133.01	103004.21	103027.15	3600	0	78"
"2025.10.01	00:00:00	103027.09	103099.70	103012.09	103021.76	3600	0	78"
"2025.10.01	01:00:00	103021.70	103021.70	102847.40	102867.09	3600	0	78"
"2025.10.01	02:00:00	102867.03	102881.36	102811.71	102846.71	3600	0	78"
"2025.10.01	03:00:00	102846.65	102921.40	102828.23	102855.75	3600	0	78"
"2025.10.01	04:00:00	102855.69	102875.82	102771.90	102783.85	3600	0	78"
"2025.10.01	05:00:00	102783.79	102818.31	102746.21	102798.80	3600	0	78"
"2025.10.01	06:00:00	102798.74	102798.74	102714.73	102734.46	3600	0	78"
"2025.10.01	07:00:00	102734.40	102734.40	102648.90	102670.06	3600	0	78"
"2025.10.01	08:00:00	102670.00	102752.98	102608.87	102717.04	3600	0	78"
"2025.10.01	09:00:00	102716.98	102827.06	102683.26	102730.67	3600	0	78"
"2025.10.01	10:00:00	102730.61	102730.61	102630.87	102686.12	3600	0	78"
"2025.10.01	11:00:00	102686.06	102721.82	102661.42	102697.25	3601	0	78"
"2025.10.01	12:00:00	102697.19	102768.98	102628.40	102744.44	3599	0	78"
"2025.10.01	13:00:00	102744.38	102744.38	102625.28	102653.00	3600	0	78"
"2025.10.01	14:00:00	102652.94	102821.01	102630.98	102790.91	3600	0	78"
"2025.10.01	15:00:00	102790.85	102855.35	102769.06	102821.18	3600	0	78"
"2025.10.01	16:00:00	102821.12	102925.80	102799.90	102893.52	3600	0	78"
"2025.10.01	17:00:00	102893.46	102893.46	102814.62	102868.40	3600	0	78"
"2025.10.01	18:00:00	102868.34	102929.67	102858.20	102895.73	3600	0	78"
"2025.10.01	19:00:00	102895.67	102895.67	102775.31	102791.27	3600	0	78"
"2025.10.01	20:00:00	102791.21	102913.11	102775.13	102886.95	3601	0	78"
"2025.10.01	21:00:00	102886.89	102973.31	102869.07	102919.43	3600	0	78"
"2025.10.01	22:00:00	102919.37	103119.04	102907.44	103060.14	3600	0	78"
"2025.10.01	23:00:00	103080.82	103130.39	103015.07	103015.07	3600	0	78"
"2025.10.02	00:00:00	103015.01	103015.90	102945.87	102957.35	3600	0	78"
"2025.10.02	01:00:00	102957.29	103101.26	102912.15	103073.18	3600	0	78"
"2025.10.02	02:00:00	103073.12	103073.12	102973.02	103011.97	3600	0	78"
"2025.10.02	03:00:00	103011.91	103164.42	102994.69	103053.72	3600	0	78"
"2025.10.02	04:00:00	103053.66	103141.55	103024.53	103130.93	3600	0	78"
"2025.10.02	05:00:00	103130.87	103273.49	103095.11	103268.33	3600	0	78"
"2025.10.02	06:00:00	103268.27	103293.74	103239.71	103269.81	3600	0	78"
"2025.10.02	07:00:00	103269.75	103391.23	103250.07	103310.53	3600	0	78"
"2025.10.02	08:00:00	103310.47	103310.47	103214.03	103232.09	3600	0	78"
"2025.10.02	09:00:00	103232.03	103264.77	103197.97	103220.25	3600	0	78"
"2025.10.02	10:00:00	103220.19	103328.98	103200.93	103325.92	3600	0	78"
"2025.10.02	11:00:00	103325.86	103325.86	103211.11	103211.11	3600	0	78"
"2025.10.02	12:00:00	103211.05	103229.63	103057.85	103081.26	3600	0	78"
"2025.10.02	13:00:00	103081.20	103091.68	103012.67	103087.66	3600	0	78"
"2025.10.02	14:00:00	103087.60	103108.43	102936.78	102936.78	3600	0	78"
"2025.10.02	15:00:00	102936.72	103000.68	102916.50	102916.50	3600	0	78"
"2025.10.02	16:00:00	102916.44	103046.32	102873.97	103022.86	3600	0	78"
"2025.10.02	17:00:00	103022.80	103129.04	103014.88	103092.14	3600	0	78"
"2025.10.02	18:00:00	103092.08	103132.26	103050.68	103050.68	3600	0	78"
"2025.10.02	19:00:00	103050.62	103175.34	103043.86	103167.60	3600	0	78"
"2025.10.02	20:00:00	103167.54	103217.68	103120.24	103197.37	3600	0	78"
"2025.10.02	21:00:00	103197.31	103265.34	103134.43	103243.62	3600	0	78"
"2025.10.02	22:00:00	103243.56	103347.20	103229.52	103317.62	3600	0	78"
"2025.10.02	23:00:00	103317.56	103347.55	103198.62	103198.62	3600	0	78"
"2025.10.03	00:00:00	103198.56	103212.09	103165.86	103168.37	3600	0	78"
"2025.10.03	01:00:00	103168.31	103260.98	103162.15	103249.58	3600	0	78"
"2025.10.03	02:00:00	103249.52	103306.94	103224.13	103282.16	3600	0	78"
"2025.10.03	03:00:00	103282.10	103315.54	103235.92	103265.58	3600	0	78"
"2025.10.03	04:00:00	103265.52	103355.51	103228.70	103228.70	3600	0	78"
"2025.10.03	05:00:00	103228.64	103332.23	103221.92	103308.96	3600	0	78"
"2025.10.03	06:00:00	103308.90	103308.90	103231.55	103248.30	3600	0	78"
"2025.10.03	07:00:00	103248.24	103299.86	103211.52	103297.75	3600	0	78"
"2025.10.03	08:00:00	103297.69	103297.69	103212.42	103212.42	3600	0	78"
"2025.10.03	09:00:00	103212.36	103247.64	103142.44	103142.44	3600	0	78"
"2025.10.03	10:00:00	103142.38	103158.23	103081.33	103136.19	3600	0	78"
"2025.10.03	11:00:00	103136.13	103257.63	103081.49	103252.23	3600	0	78"
"2025.10.03	12:00:00	103252.17	103253.65	103172.13	103172.13	3600	0	78"
"2025.10.03	13:00:00	103172.07	103229.70	103136.19	103192.68	3600	0	78"
"2025.10.03	14:00:00	103192.62	103192.62	103090.84	103102.44	3600	0	78"
"2025.10.03	15:00:00	103102.38	103130.75	103040.88	103119.47	3600	0	78"
"2025.10.03	16:00:00	103119.41	103195.90	103102.61	103170.88	3600	0	78"
"2025.10.03	17:00:00	103170.82	103251.64	103134.40	103209.10	3600	0	78"
"2025.10.03	18:00:00	103209.04	103348.39	103200.34	103298.77	3600	0	78"
"2025.10.03	19:00:00	103298.71	103462.43	103296.31	103426.25	3600	0	78"
"2025.10.03	20:00:00	103426.19	103465.09	103375.96	103407.77	3600	0	78"
"2025.10.03	21:00:00	103407.71	103439.35	103335.12	103335.12	3600	0	78"
"2025.10.03	22:00:00	103335.06	103343.26	103242.47	103268.32	3600	0	78"
"2025.10.03	23:00:00	103268.26	103268.26	103117.83	103117.83	3600	0	78"
"2025.10.04	00:00:00	103117.77	103272.11	103111.83	103220.69	3600	0	78"
"2025.10.04	01:00:00	103220.63	103268.50	103188.99	103261.12	3600	0	78"
"2025.10.04	02:00:00	103261.06	103364.81	103260.70	103286.47	3600	0	78"
"2025.10.04	03:00:00	103286.41	103336.64	103240.93	103297.04	3600	0	78"
"2025.10.04	04:00:00	103296.98	103296.98	103137.61	103162.06	3600	0	78"
"2025.10.04	05:00:00	103162.00	103191.49	103043.88	103043.88	3600	0	78"
"2025.10.04	06:00:00	103043.82	103050.21	102970.29	102990.67	3600	0	78"
"2025.10.04	07:00:00	102990.61	103013.86	102930.82	102980.97	3600	0	78"
"2025.10.04	08:00:00	102980.91	103036.38	102964.29	102982.45	3600	0	78"
"2025.10.04	09:00:00	102982.39	103015.53	102956.12	102973.48	3600	0	78"
"2025.10.04	10:00:00	102973.42	102975.04	102906.04	102938.31	3600	0	78"
"2025.10.04	11:00:00	102938.25	102946.36	102848.35	102848.35	3600	0	78"
"2025.10.04	12:00:00	102848.29	103008.79	102841.79	102945.55	3021	0	78"
"2025.10.04	13:00:00	102945.49	102965.47	102851.97	102920.41	3600	0	78"
"2025.10.04	14:00:00	102920.35	103061.60	102896.47	103057.52	3600	0	78"
"2025.10.04	15:00:00	103057.46	103079.74	102978.34	103034.90	3600	0	78"
"2025.10.04	16:00:00	103034.84	103077.16	102971.83	102993.42	3600	0	78"
"2025.10.04	17:00:00	102993.36	102997.80	102906.66	102906.66	3600	0	78"
"2025.10.04	18:00:00	102906.60	102986.76	102882.79	102929.45	3600	0	78"
"2025.10.04	19:00:00	102929.39	102941.54	102831.72	102851.30	3600	0	78"
"2025.10.04	20:00:00	102851.24	102890.00	102813.60	102828.17	3600	0	78"
"2025.10.04	21:00:00	102828.11	102839.56	102718.43	102718.43	3600	0	78"
"2025.10.04	22:00:00	102718.37	102861.25	102686.07	102825.91	3600	0	78"
"2025.10.04	23:00:00	102825.85	102840.81	102743.49	102780.39	3600	0	78"
"2025.10.05	00:00:00	102780.33	102825.27	102693.26	102755.40	3600	0	78"
"2025.10.05	01:00:00	102755.34	102787.11	102645.21	102663.38	3600	0	78"
"2025.10.05	02:00:00	102663.32	102706.18	102633.68	102674.26	3600	0	78"
"2025.10.05	03:00:00	102674.20	102750.11	102621.14	102738.80	3600	0	78"
"2025.10.05	04:00:00	102738.74	102738.74	102616.55	102622.94	3600	0	78"
"2025.10.05	05:00:00	102622.88	102720.52	102621.44	102687.17	3600	0	78"
"2025.10.05	06:00:00	102687.11	102749.81	102650.39	102735.39	3600	0	78"
"2025.10.05	07:00:00	102735.33	102758.54	102657.36	102747.92	3600	0	78"
"2025.10.05	08:00:00	102747.86	102760.51	102646.47	102665.63	3600	0	78"
"2025.10.05	09:00:00	102665.57	102671.46	102615.26	102637.98	3538	0	78"
"2025.10.05	10:00:00	102637.92	102856.25	102631.10	102797.37	3600	0	78"
"2025.10.05	11:00:00	102797.31	102964.67	102790.47	102950.15	3600	0	78"
"2025.10.05	12:00:00	102950.09	102976.73	102904.09	102934.97	3600	0	78"
"2025.10.05	13:00:00	102934.91	102980.01	102871.77	102979.53	3600	0	78"
"2025.10.05	14:00:00	102979.47	102987.95	102925.52	102971.55	3600	0	78"
"2025.10.05	15:00:00	102971.49	102991.56	102906.99	102974.21	3600	0	78"
"2025.10.05	16:00:00	102974.15	103115.01	102942.23	103074.63	3600	0	78"
"2025.10.05	17:00:00	103074.57	103086.96	102951.77	103044.69	3600	0	78"
"2025.10.05	18:00:00	103044.63	103071.76	103011.87	103018.20	3600	0	78"
"2025.10.05	19:00:00	103018.14	103088.56	103011.36	103030.10	3600	0	78"
"2025.10.05	20:00:00	103030.04	103102.60	103027.16	103048.70	3600	0	78"
"2025.10.05	21:00:00	103048.64	103054.23	102956.31	103002.18	3600	0	78"
"2025.10.05	22:00:00	103002.12	103103.26	102987.54	103080.88	3600	0	78"
"2025.10.05	23:00:00	103080.82	103102.95	102958.19	102958.19	3600	0	78"
"2025.10.06	00:00:00	102958.13	102972.43	102902.45	102936.85	3600	0	78"
"2025.10.06	01:00:00	102936.79	102947.25	102843.50	102879.66	3600	0	78"
"2025.10.06	02:00:00	102879.60	102927.13	102814.47	102828.37	3600	0	78"
"2025.10.06	03:00:00	102828.31	102945.55	102816.07	102930.73	3600	0	78"
"2025.10.06	04:00:00	102930.67	103146.02	102924.25	103128.10	3600	0	78"
"2025.10.06	05:00:00	103128.04	103238.16	103093.37	103220.46	3600	0	78"
"2025.10.06	06:00:00	103220.40	103336.93	103208.76	103263.26	3600	0	78"
"2025.10.06	07:00:00	103263.20	103314.42	103242.20	103287.78	3600	0	78"
"2025.10.06	08:00:00	103287.72	103321.49	103242.59	103247.13	3600	0	78"
"2025.10.06	09:00:00	103247.07	103287.82	103220.20	103241.55	3600	0	78"
"2025.10.06	10:00:00	103241.49	103241.49	103163.50	103179.95	3600	0	78"
"2025.10.06	11:00:00	103179.89	103234.21	103127.86	103174.11	3600	0	78"
"2025.10.06	12:00:00	103174.05	103187.09	103106.90	103164.83	3600	0	78"
"2025.10.06	13:00:00	103164.77	103239.34	103104.29	103234.48	3600	0	78"
"2025.10.06	14:00:00	103234.42	103315.51	103203.34	103288.16	3600	0	78"
"2025.10.06	15:00:00	103288.10	103385.30	103286.00	103358.86	3600	0	78"
